ball,1,2.4,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,0,0
ball,1,2.5,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,4,0
ball,1,2.6,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,1,0
ball,1,3.1,Mumbai Indians,PA Patel,JC Buttler,BA Stokes,1,0
ball,1,3.2,Mumbai Indians,JC Buttler,PA Patel,BA Stokes,0,0
ball,1,3.3,Mumbai Indians,JC Buttler,PA Patel,BA Stokes,0,0
ball,1,3.4,Mumbai Indians,JC Buttler,PA Patel,BA Stokes,6,0
ball,1,3.5,Mumbai Indians,JC Buttler,PA Patel,BA Stokes,6,0
ball,1,3.6,Mumbai Indians,JC Buttler,PA Patel,BA Stokes,0,0
ball,1,4.1,Mumbai Indians,PA Patel,JC Buttler,Imran Tahir,4,0
ball,1,4.2,Mumbai Indians,PA Patel,JC Buttler,Imran Tahir,0,0,bowled,PA Patel
ball,1,4.3,Mumbai Indians,RG Sharma,JC Buttler,Imran Tahir,0,0
ball,1,4.4,Mumbai Indians,RG Sharma,JC Buttler,Imran Tahir,1,0
ball,1,4.5,Mumbai Indians,JC Buttler,RG Sharma,Imran Tahir,1,0
ball,1,4.6,Mumbai Indians,RG Sharma,JC Buttler,Imran Tahir,1,0
ball,1,5.1,Mumbai Indians,RG Sharma,JC Buttler,DL Chahar,1,0
ball,1,5.2,Mumbai Indians,JC Buttler,RG Sharma,DL Chahar,0,0
ball,1,5.3,Mumbai Indians,JC Buttler,RG Sharma,DL Chahar,0,0
ball,1,5.4,Mumbai Indians,JC Buttler,RG Sharma,DL Chahar,4,0
ball,1,5.5,Mumbai Indians,JC Buttler,RG Sharma,DL Chahar,6,0
ball,1,5.6,Mumbai Indians,JC Buttler,RG Sharma,DL Chahar,2,0
ball,1,6.1,Mumbai Indians,RG Sharma,JC Buttler,Imran Tahir,0,0
ball,1,6.2,Mumbai Indians,RG Sharma,JC Buttler,Imran Tahir,0,0
ball,1,6.3,Mumbai Indians,RG Sharma,JC Buttler,Imran Tahir,0,0,bowled,RG Sharma
ball,1,6.4,Mumbai Indians,N Rana,JC Buttler,Imran Tahir,1,0
ball,1,6.5,Mumbai Indians,JC Buttler,N Rana,Imran Tahir,0,0,lbw,JC Buttler
ball,1,6.6,Mumbai Indians,AT Rayudu,N Rana,Imran Tahir,1,0
ball,1,7.1,Mumbai Indians,AT Rayudu,N Rana,BA Stokes,1,0
ball,1,7.2,Mumbai Indians,N Rana,AT Rayudu,BA Stokes,1,0
ball,1,7.3,Mumbai Indians,AT Rayudu,N Rana,BA Stokes,0,0
ball,1,7.4,Mumbai Indians,AT Rayudu,N Rana,BA Stokes,1,0
ball,1,7.5,Mumbai Indians,N Rana,AT Rayudu,BA Stokes,0,0
